sim,year,cx,cy,cz,volume,mass_kg
533,150,5100.52,2550.0,1123.61,6285200.0,115752022.56
533,200,5138.15,2550.0,1121.2,8225320.0,150406537.37
534,80,5050.0,2550.0,1201.02,485030.0,19778128.357
534,100,5050.0,2550.0,1201.02,485030.0,25165110.164
534,120,5050.0,2550.0,1201.02,485030.0,30188873.79
534,150,5050.0,2550.0,1201.02,485030.0,37208553.158
534,200,5050.0,2550.0,1201.02,485030.0,49072205.984
535,80,5050.0,2550.0,1198.35,1434900.0,15431488.095
535,100,5050.0,2550.0,1198.37,1434900.0,19661959.414
535,120,5050.0,2550.0,1198.45,1434900.0,23620355.778
535,150,5050.0,2550.0,1198.58,1434900.0,29168627.864
535,200,5050.0,2550.0,1190.51,1434900.0,38594280.384
537,20,5050.0,2550.0,631.94,1940120.0,11236457.475
537,30,5055.77,2550.0,650.41,2910180.0,27276868.969
537,40,5067.78,2548.9,637.18,5820360.0,44397527.193
537,50,5080.18,2547.73,624.16,7760480.0,61805433.059
537,60,5094.69,2545.84,618.42,8245510.0,78078011.284
537,80,5117.51,2543.78,615.89,9700600.0,107803263.1
537,100,5137.7,2540.16,615.42,10670660.0,135869463.92
537,120,5163.03,2537.0,617.89,12125750.0,161456369.83
537,150,5189.91,2534.18,620.23,11155690.0,196455067.32
537,200,5121.2,2545.99,641.39,4850300.0,253549944.16
538,20,5050.0,2550.0,398.06,2924880.0,10887332.003
538,30,5064.53,2550.65,146.64,12537000.0,26426800.285
538,40,5090.38,2551.01,124.03,18736760.0,43004501.71
538,50,5111.76,2552.37,121.72,23761560.0,59856960.46
538,60,5128.59,2551.84,129.65,28736360.0,75620393.81
538,80,5158.55,2552.49,136.15,34736120.0,104437219.08
538,100,5189.82,2551.99,137.69,41173360.0,131650737.33
538,120,5224.36,2551.8,146.4,45710680.0,156470774.38
538,150,5271.76,2551.17,148.82,54485320.0,190434084.07
538,200,5330.72,2551.7,151.02,61997520.0,245876459.51
539,20,5050.0,2550.0,890.99,2910180.0,35098070.322
539,30,5041.86,2589.16,779.59,9703050.0,83030312.602
539,40,5059.08,2601.24,497.82,20952840.0,135085792.56
539,50,5135.14,2591.08,251.38,45394530.0,188372910.49
539,60,5193.64,2589.07,209.35,62271570.0,237101676.14
539,80,5273.03,2595.68,194.83,81586010.0,323831539.15
539,100,5335.11,2601.74,208.48,95768300.0,405198690.74
539,120,5397.14,2607.6,234.87,103750830.0,478306106.57
539,150,5464.76,2612.65,271.33,95748970.0,576933869.34
539,200,5512.88,2617.31,331.12,87197380.0,734212187.15
540,20,5050.0,2550.0,503.95,2432500.0,8732780.5287
540,30,5055.15,2550.08,196.87,10819660.0,21177405.834
540,40,5096.85,2525.54,74.2,26056580.0,34407256.842
540,50,5138.96,2504.93,57.32,37193660.0,47837399.535
540,60,5172.47,2486.22,51.57,47205780.0,60456071.782
540,80,5222.31,2465.4,47.98,61855220.0,83645520.694
540,100,5261.54,2448.63,46.96,71917340.0,105573178.02
540,120,5294.93,2439.01,46.43,79004580.0,125631548.44
540,150,5330.44,2431.07,46.44,84479380.0,153155892.73
540,200,5374.88,2423.61,46.72,92779060.0,198295239.02
541,20,5050.0,2550.0,924.28,3395210.0,36427467.2
541,30,5031.84,2549.79,779.13,9215570.0,85905055.489
541,40,5030.63,2539.72,730.36,15525860.0,139666033.67
541,50,5036.57,2520.06,638.76,26710950.0,194709488.25
541,60,5048.5,2481.01,478.34,41818200.0,245012400.96
541,80,5068.14,2473.05,407.23,56002940.0,334476393.04
541,100,5087.94,2475.46,395.13,70470260.0,418393050.17
541,120,5107.82,2484.49,402.28,73970370.0,493759421.09
541,150,5138.21,2494.26,409.92,80923040.0,595393933.29
541,200,5184.8,2505.8,422.76,92255680.0,757360341.13
542,20,5050.0,2550.0,953.2,2425150.0,34669791.653
542,30,5061.94,2550.0,831.58,7275450.0,82097720.764
542,40,5073.04,2550.0,708.7,12625480.0,133596813.96
542,50,5080.62,2550.53,435.0,24557850.0,186311029.78
542,60,5109.72,2550.73,427.66,32968060.0,234526105.16
542,80,5152.99,2550.59,467.56,39808480.0,320363288.31
542,100,5179.97,2550.56,490.96,41746150.0,400897935.19
542,120,5210.58,2550.55,508.67,44656330.0,473267514.53
542,150,5229.42,2550.58,517.58,42713760.0,570912926.53
542,200,5232.61,2550.59,523.04,40286160.0,726658900.37
543,20,5050.0,2560.79,1218.62,2849610.0,47124721.766
543,30,5046.11,2620.62,1184.17,5274760.0,107936057.76
543,40,5059.69,2663.99,1157.44,9114620.0,174230151.69
543,50,5075.72,2686.67,1122.28,12509830.0,242189349.32
543,60,5090.96,2695.78,1090.7,14449950.0,304040076.84
543,80,5123.03,2704.73,1077.02,19785280.0,413502710.1
543,100,5139.53,2708.02,1077.53,20755340.0,516054245.92
543,120,5159.3,2707.37,1086.47,21725400.0,607905116.49
543,150,5181.32,2705.14,1098.22,21240370.0,731447070.98
543,200,5207.53,2698.36,1106.41,22210430.0,927485005.38
546,20,5050.0,2550.0,652.56,2912630.0,15678451.919
546,30,5082.27,2494.8,499.35,6812470.0,38060567.026
546,40,5103.16,2410.44,470.0,12659780.0,62075855.357
546,50,5130.12,2363.76,460.05,18022060.0,86545127.795
546,60,5165.46,2334.43,455.16,21921900.0,109265653.41
546,80,5245.87,2303.15,450.59,28744170.0,150443125.77
546,100,5319.6,2289.84,446.66,36056370.0,189246784.5
546,120,5373.48,2285.11,443.66,42391160.0,224466051.3
546,150,5422.04,2288.87,439.59,49213430.0,272438495.02
546,200,5487.57,2301.5,436.74,60423020.0,350157857.32
547,20,5050.0,2550.0,754.37,3880240.0,27384307.083
547,30,5078.99,2546.65,592.41,11192440.0,65769473.683
547,40,5113.09,2536.34,506.68,19967080.0,107309337.98
547,50,5146.94,2520.2,389.04,36781600.0,149775032.51
547,60,5178.01,2515.07,354.81,50631040.0,188781180.1
547,80,5229.08,2511.92,340.63,67842840.0,258574126.76
547,100,5277.12,2511.47,337.88,83102270.0,324136667.31
547,120,5328.43,2513.76,352.8,90949500.0,383217810.55
547,150,5391.06,2519.89,388.52,93874380.0,463146948.31
547,200,5465.55,2521.87,410.54,99086660.0,591196130.85
548,120,5050.0,2550.0,326.86,487480.0,10247730.206
548,150,5050.0,2550.0,326.86,487480.0,12738780.765
548,200,5050.0,2550.0,326.86,487480.0,17046150.595
549,20,5050.0,2550.0,1196.43,1899740.0,22021324.106
549,30,5055.25,2550.0,1191.13,2869800.0,53252704.453
549,40,5077.91,2539.96,1152.55,4324890.0,86940251.277
549,50,5100.24,2557.32,1135.84,7194690.0,121335320.22
549,60,5108.64,2563.99,1121.0,9134810.0,153059260.68
549,80,5128.93,2574.63,1113.2,12004610.0,210101222.86
549,100,5143.6,2580.1,1108.26,13459700.0,263750282.7
549,120,5164.82,2583.5,1115.26,16329500.0,312228362.15
549,150,5173.13,2581.78,1126.11,15844470.0,377983888.62
549,200,5183.21,2579.69,1138.26,15804090.0,483778547.9
550,150,5050.0,2550.0,1127.58,970060.0,13415554.868
550,200,5050.0,2550.0,1180.78,1919930.0,17938985.446
551,20,5050.0,2550.0,1146.12,2404960.0,18708019.257
551,30,5050.0,2550.0,1111.17,3375020.0,45357613.489
551,40,5055.63,2548.38,1064.58,5315140.0,74030828.337
551,50,5065.15,2546.64,1036.13,6770230.0,103277697.48
551,60,5077.25,2551.9,1021.32,7740290.0,130339302.19
551,80,5090.59,2555.02,1005.14,9195380.0,179181687.72
551,100,5098.78,2553.94,999.42,9680410.0,225161489.62
551,120,5103.22,2551.47,1004.41,10630280.0,266797247.11
551,150,5104.82,2546.6,1011.9,10630280.0,323385004.07
551,200,5101.96,2538.7,1022.69,9660220.0,414730071.29
552,20,5050.0,2550.0,1122.34,2889990.0,54547205.405
552,30,5064.32,2549.7,1008.23,7740290.0,122143302.64
552,40,5089.99,2543.94,961.73,12570400.0,195958794.08
552,50,5119.39,2539.11,931.32,17420700.0,271675765.68
552,60,5146.73,2536.87,916.22,21806160.0,340441535.97
552,80,5191.68,2537.38,914.45,27141490.0,461835780.32
552,100,5235.01,2536.18,914.75,32961850.0,575495299.11
552,120,5278.46,2536.52,913.59,35872030.0,677152430.46
552,150,5352.53,2539.07,910.28,41227550.0,813701266.9
552,200,5426.9,2546.18,917.83,40257490.0,1029903952.4
553,10,5050.0,2550.0,459.51,2434950.0,9536467.2035
553,20,5352.25,2619.68,122.35,35146110.0,72872627.704
553,30,5477.96,2632.37,93.55,88491580.0,154214201.63
553,40,5522.35,2629.42,89.89,114115580.0,243304018.1
553,50,5559.11,2626.96,88.98,130602420.0,334788433.53
553,60,5592.44,2627.2,89.42,144464380.0,417567793.1
553,80,5641.27,2626.5,89.3,161538700.0,563056609.1
553,100,5667.57,2627.55,89.83,175000660.0,699128144.73
553,120,5707.7,2628.92,90.29,187925140.0,820532418.71
553,150,5754.29,2632.69,90.79,211624180.0,983224644.58
553,200,5812.8,2635.94,90.67,243472900.0,1239834524.9
554,80,5050.0,2550.0,473.11,487480.0,5012908.7035
554,100,5050.0,2550.0,494.67,974960.0,6427843.4335
554,120,5050.0,2550.0,494.44,974960.0,7771965.8613
554,150,5050.0,2550.0,515.93,1459990.0,9682622.5126
554,200,5050.0,2550.0,533.63,2430050.0,13005830.743
555,20,5050.0,2550.0,845.55,2425150.0,18309391.626
555,30,5056.7,2548.53,834.75,4365270.0,44401185.137
555,40,5071.59,2544.71,800.59,6790420.0,72464840.089
555,50,5089.98,2540.93,784.38,10185630.0,101086214.53
555,60,5107.29,2532.49,769.06,12610780.0,127580315.31
555,80,5134.3,2521.03,745.96,16976050.0,175422448.16
555,100,5155.24,2516.86,732.51,20376160.0,220466187.14
555,120,5180.39,2516.17,729.72,22316280.0,261265795.03
555,150,5216.31,2515.41,730.97,25226460.0,316731923.14
555,200,5245.2,2515.38,734.7,25711490.0,406305789.84
556,40,5050.0,2550.0,1104.01,485030.0,13241497.64
556,50,5050.0,2550.0,1173.84,1919930.0,18318257.334
556,60,5050.0,2550.0,1174.22,1919930.0,23181081.194
556,80,5050.0,2550.0,1174.94,1919930.0,32320361.614
556,100,5050.0,2550.0,1164.23,1919930.0,41010496.859
556,120,5050.0,2550.0,1151.05,1919930.0,49061516.062
556,150,5050.0,2550.0,1140.05,1919930.0,60242073.732
556,200,5050.0,2550.0,1129.89,1919930.0,78945044.718
557,100,5050.0,2550.0,1316.81,1859360.0,17517206.285
557,120,5050.0,2550.0,1316.96,1859360.0,21057736.569
557,150,5050.0,2550.0,1317.2,1859360.0,26027531.691
557,200,5050.0,2550.0,1317.54,1859360.0,34490971.125
558,40,5050.0,2550.0,521.85,487480.0,8043751.2628
558,50,5050.0,2550.0,531.79,972510.0,11098340.359
558,60,5050.0,2550.0,545.81,1457540.0,14053937.571
558,80,5050.0,2550.0,546.17,2430050.0,19673967.686
558,100,5050.0,2550.0,533.43,2430050.0,25033320.945
558,120,5056.93,2550.0,525.82,3402560.0,30031673.023
558,150,5056.84,2550.0,500.01,2917530.0,37016307.222
558,200,5055.77,2550.0,478.75,3405010.0,48822034.184
560,20,5016.2,2550.0,840.2,4365270.0,41138026.71
560,30,4986.76,2517.03,561.23,12160050.0,95845658.019
560,40,4984.33,2482.94,507.41,19467350.0,155384936.42
560,50,4999.1,2419.89,480.4,32134480.0,216381211.16
560,60,5003.23,2317.64,377.67,53358640.0,272012354.88
560,80,5067.07,2249.37,289.85,83719960.0,370716126.57
560,100,5118.64,2240.53,276.75,101914340.0,463245274.74
560,120,5163.37,2241.91,284.28,117513970.0,546235885.77
560,150,5216.59,2245.42,305.63,128038800.0,658009933.74
560,200,5283.5,2251.19,340.39,133156250.0,835763941.67
562,80,5050.0,2550.0,375.61,487480.0,5174192.3247
562,100,5050.0,2550.0,417.17,1462440.0,6633460.1376
562,120,5050.0,2550.0,452.37,2434950.0,8019105.0954
562,150,5050.0,2550.0,450.63,2434950.0,9988007.2351
562,200,5050.0,2550.0,458.17,2434950.0,13410250.09
563,20,5050.0,2550.0,1242.2,2364580.0,25728135.05
563,30,5050.0,2550.0,1187.39,3819670.0,61944035.619
563,40,5052.22,2545.69,1116.68,5759790.0,101100103.82
563,50,5064.38,2541.79,1078.72,8184940.0,141114720.03
563,60,5079.7,2540.54,1057.83,12065180.0,177912349.61
563,80,5101.07,2543.58,1039.85,14490330.0,243844767.46
563,100,5123.48,2544.37,1029.7,18350380.0,305801838.8
563,120,5140.61,2552.15,1026.29,19320440.0,361677104.75
563,150,5172.31,2567.7,1024.78,22230620.0,437324645.48
563,200,5204.68,2588.77,1024.16,27080920.0,558661010.1
564,40,5050.0,2550.0,1299.17,1394520.0,18106482.244
564,50,5050.0,2550.0,1277.16,1879550.0,25089935.27
564,60,5050.0,2550.0,1273.53,2364580.0,31736901.103
564,80,5050.0,2550.0,1269.97,2364580.0,44137929.403
564,100,5050.0,2550.0,1250.89,2364580.0,55908068.838
564,120,5050.0,2550.0,1246.58,2364580.0,66767182.064
564,150,5053.62,2550.0,1236.22,3546870.0,81788473.221
564,200,5064.81,2550.0,1235.8,4961580.0,106753433.44
565,200,5050.0,2550.0,1049.88,2425150.0,23038635.217
566,20,5050.0,2565.83,598.13,3400110.0,28180233.236
566,30,5096.59,2631.65,504.6,12649980.0,67593930.264
566,40,5110.75,2641.08,432.54,20442310.0,110264808.05
566,50,5108.45,2635.79,375.25,32626860.0,153893722.67
566,60,5102.47,2609.95,309.97,46956430.0,193947099.43
566,80,5111.72,2590.09,272.36,65825770.0,265568780.76
566,100,5128.88,2592.83,264.1,77180460.0,332838813.51
566,120,5144.17,2600.66,264.17,84737760.0,393437362.94
566,150,5162.41,2612.66,264.43,95074840.0,475391986.01
566,200,5188.34,2624.25,264.16,110716850.0,606614017.99
568,20,5050.53,2549.96,332.76,9252320.0,25583668.39
568,30,5179.67,2583.74,68.76,49725760.0,61608549.544
568,40,5282.9,2620.16,56.21,74099840.0,100554815.48
568,50,5360.55,2636.32,53.91,95636520.0,140353748.04
568,60,5426.8,2640.7,52.79,113070910.0,176956914.01
568,80,5522.23,2641.44,53.08,136065130.0,242549145.97
568,100,5586.58,2642.81,53.0,152714490.0,304188447.56
568,120,5646.12,2643.29,54.72,164236600.0,359781042.27
568,150,5705.1,2641.62,55.88,176298640.0,435050909.48
568,200,5792.08,2640.51,57.64,193140650.0,555794753.45
569,40,5050.0,2550.0,1194.5,2384770.0,15607666.544
569,50,5050.0,2550.0,1194.64,2384770.0,21610400.777
569,60,5050.0,2550.0,1194.99,2384770.0,27341080.499
569,80,5050.0,2550.0,1191.24,2869800.0,38069965.443
569,100,5050.0,2550.0,1155.38,3354830.0,48261832.135
569,120,5050.0,2550.0,1125.63,3839860.0,57683460.769
569,150,5050.0,2550.0,1077.53,4809920.0,70740531.329
569,200,5051.87,2554.81,979.16,7235070.0,92508060.347
570,50,5050.0,2550.0,1198.35,1434900.0,17000804.005
570,60,5050.0,2550.0,1198.41,1434900.0,21516047.023
570,80,5050.0,2550.0,1198.61,1434900.0,30016861.984
570,100,5050.0,2550.0,1191.69,1434900.0,38103400.71
570,120,5050.0,2550.0,1182.66,1434900.0,45602638.756
570,150,5050.0,2550.0,1175.23,1434900.0,56026600.11
570,200,5050.0,2550.0,1168.57,1434900.0,73490858.998
571,200,5050.0,2550.0,1008.94,970060.0,13969127.687
572,20,5050.0,2550.0,998.14,2425150.0,16361378.513
572,30,5050.0,2550.0,964.82,3395210.0,39710697.572
572,40,5050.0,2550.0,736.92,8257760.0,64780525.11
572,50,5068.56,2550.31,244.44,25194600.0,90330990.635
572,60,5082.2,2550.4,199.99,31594360.0,114035268.56
572,80,5101.48,2550.36,183.96,40131520.0,156952561.35
572,100,5115.25,2550.62,176.64,45206320.0,197385748.88
572,120,5127.88,2550.54,180.87,50131120.0,234063367.77
572,150,5141.39,2551.13,185.11,55243670.0,283995610.85
572,200,5163.89,2551.23,192.4,63573480.0,364818924.32
573,20,5023.3,2585.39,505.35,7784980.0,46795125.332
573,30,4988.74,2550.82,285.69,32649180.0,107285698.91
573,40,4999.18,2560.33,159.22,70080320.0,173224529.85
573,50,5022.77,2600.82,113.38,102446730.0,240817416.64
573,60,5034.82,2599.7,102.27,127873450.0,302341259.58
573,80,5055.19,2594.17,96.97,153452620.0,411239103.78
573,100,5070.52,2591.52,96.83,173502090.0,513264663.8
573,120,5083.65,2591.13,98.88,185461680.0,604650850.45
573,150,5097.98,2590.69,100.96,199806220.0,727576013.14
573,200,5115.78,2588.69,103.68,215268370.0,922656610.19
574,10,5050.0,2550.0,703.86,2425150.0,14856022.427
574,20,5215.51,2621.91,227.21,36946300.0,89031469.405
574,30,5274.33,2632.75,152.19,74769820.0,179928101.58
574,40,5309.0,2637.41,140.35,95266570.0,279661000.78
574,50,5338.42,2636.34,138.82,113698430.0,382141099.5
574,60,5362.98,2633.5,140.53,126282980.0,474664780.71
574,80,5408.92,2630.96,143.28,155924430.0,636849006.06
574,100,5451.75,2629.4,143.78,176846140.0,788436798.15
574,120,5498.53,2624.86,146.26,199620220.0,923486002.93
574,150,5570.27,2622.76,145.23,231118940.0,1104209302.4
574,200,5714.5,2615.15,143.03,288901650.0,1388603752.6
575,50,5050.0,2550.0,494.89,974960.0,5670191.4112
575,60,5050.0,2550.0,494.5,974960.0,7186581.8726
575,80,5050.0,2550.0,494.5,974960.0,10115307.395
575,100,5050.0,2550.0,485.99,974960.0,12919058.523
575,120,5050.0,2550.0,482.4,974960.0,15557426.896
575,150,5050.0,2550.0,479.82,974960.0,19275087.844
575,200,5050.0,2550.0,477.72,974960.0,25646855.475
576,20,5050.0,2550.0,884.61,970060.0,12886764.18
576,30,5050.0,2550.0,948.81,2425150.0,31291368.836
576,40,5050.0,2550.0,895.42,3880240.0,50978023.231
576,50,5051.94,2550.0,809.38,5820360.0,71012317.071
576,60,5059.57,2550.11,759.52,9215570.0,89688199.85
576,80,5081.63,2548.56,729.83,13098260.0,123692698.94
576,100,5102.59,2550.62,718.69,17463530.0,155773538.69
576,120,5118.53,2552.91,719.37,18918620.0,184966929.55
576,150,5143.21,2552.19,725.05,21828800.0,224829631.34
576,200,5166.46,2552.33,731.64,23283890.0,289673722.45
577,100,5050.0,2550.0,375.61,487480.0,5405759.8529
577,120,5050.0,2550.0,396.56,974960.0,6542776.9115
577,150,5050.0,2550.0,413.59,1462440.0,8162551.4882
577,200,5050.0,2550.0,426.25,1949920.0,10990131.723
578,30,5050.0,2550.0,608.27,2427600.0,8562290.8135
578,40,5050.0,2550.0,609.71,2427600.0,13815373.864
578,50,5050.0,2525.9,584.93,3402560.0,19116449.665
578,60,5040.96,2502.28,570.72,3890040.0,24189777.431
578,80,5045.85,2470.56,560.33,5352480.0,33715200.384
578,100,5062.36,2447.57,552.91,6814920.0,42770266.185
578,120,5080.63,2434.79,550.21,7787430.0,51154631.417
578,150,5099.53,2419.95,548.05,8759940.0,62791936.835
578,200,5119.98,2404.95,545.58,10707410.0,82241803.023
579,20,5050.0,2550.0,1312.45,1859360.0,36655801.25
579,30,5044.5,2497.84,1279.81,4183560.0,86395748.774
579,40,5046.13,2451.99,1269.76,6972600.0,140446361.97
579,50,5060.43,2431.34,1264.41,9337180.0,195788116.67
579,60,5078.52,2412.8,1257.92,12651630.0,246358288.08
579,80,5119.99,2397.25,1252.31,15966080.0,336286275.74
579,100,5158.78,2386.11,1248.69,19280530.0,420635550.32
579,120,5195.49,2379.39,1246.7,20735620.0,496385142.78
579,150,5242.92,2380.46,1246.94,22635360.0,598529617.19
579,200,5275.41,2390.24,1249.49,22130140.0,761290849.33
581,80,5050.0,2550.0,1152.52,485030.0,16970049.324
581,100,5050.0,2550.0,1210.48,1899740.0,21610764.698
581,120,5050.0,2550.0,1227.41,2364580.0,25947482.956
581,150,5050.0,2550.0,1223.9,2364580.0,32018796.265
581,200,5050.0,2550.0,1223.71,2364580.0,42312544.181
582,20,5050.0,2550.0,703.96,3882690.0,35976705.814
582,30,5062.57,2549.17,263.4,18352460.0,84933720.248
582,40,5071.52,2546.43,225.69,23572360.0,138120077.37
582,50,5079.9,2544.31,230.83,29559870.0,192571746.8
582,60,5085.32,2542.45,245.31,32972230.0,242344372.45
582,80,5096.59,2540.9,258.79,35889760.0,330887542.73
582,100,5103.81,2540.18,267.6,36809820.0,413945609.86
582,120,5112.68,2539.07,288.31,36807370.0,488551344.24
582,150,5122.82,2539.31,298.03,40994690.0,589173557.35
582,200,5133.65,2538.09,323.66,40019730.0,749561943.25
583,30,5050.0,2550.0,1046.26,2425150.0,40134569.389
583,40,5075.07,2550.0,1046.7,4850300.0,65475191.193
583,50,5076.49,2550.0,1050.9,4850300.0,91303338.747
583,60,5094.31,2550.0,1046.45,6790420.0,115260140.37
583,80,5123.12,2550.0,1048.81,8730540.0,158623755.29
583,100,5141.72,2550.0,1049.83,9700600.0,199474907.2
583,120,5176.51,2550.0,1054.92,10670660.0,236526454.2
583,150,5239.7,2550.0,1057.98,13095810.0,286961031.54
583,200,5327.18,2550.0,1063.68,14550900.0,368579513.49
584,20,5050.0,2550.0,401.93,2437400.0,7118890.6431
584,30,5058.49,2550.63,126.7,11462040.0,17244446.235
584,40,5076.97,2551.97,82.94,19374240.0,27974184.796
584,50,5088.24,2552.28,73.52,21624160.0,38851953.968
584,60,5099.19,2555.19,70.42,26311480.0,49115131.764
584,80,5113.72,2553.32,72.54,30848800.0,68067987.93
584,100,5121.21,2557.6,72.8,33486200.0,86011167.196
584,120,5129.35,2556.69,74.71,34998640.0,102469942.31
584,150,5138.26,2557.48,78.76,38461000.0,125113521.24
584,200,5151.27,2557.27,82.32,41535880.0,162408234.19
586,20,5050.0,2550.0,521.85,487480.0,5338476.414
586,30,5050.0,2550.0,502.62,2919980.0,12908810.151
586,40,5050.0,2550.0,431.03,4382420.0,20894518.7
586,50,5054.06,2550.06,282.31,9307220.0,28975130.585
586,60,5065.75,2550.14,248.54,12864680.0,36644177.757
586,80,5085.46,2550.65,233.04,18276960.0,50904009.075
586,100,5104.81,2550.61,235.39,21789320.0,64427113.948
586,120,5130.83,2551.39,260.76,24221820.0,76879735.098
586,150,5155.52,2551.18,278.76,26659220.0,94074460.185
586,200,5185.41,2550.13,308.1,28066760.0,122566746.08
587,20,5050.0,2550.0,757.0,1455090.0,9597595.0506
587,30,5050.0,2550.0,775.21,2910180.0,23284938.1
587,40,5056.03,2549.42,735.74,4850300.0,37857672.15
